"DEPARTMENT","Time.to.resolution","month","year","area","year.mo"
"SANITATION",52,3,2017,"W",201703
"SANITATION",52,3,2017,"LSU",201703
"SANITATION",0,3,2017,"LSU",201703
"SANITATION",52,3,2017,"D",201703
"GROUNDS",23,3,2017,"N",201703
"GROUNDS",217,3,2017,"D",201703
"SANITATION",52,3,2017,"D",201703
"SANITATION",0,3,2017,"D",201703
"SANITATION",53,3,2017,"LSU",201703
"SANITATION",53,3,2017,"W",201703
"SANITATION",1,3,2017,"N",201703
"SANITATION",1,3,2017,"D",201703
"SANITATION",1,3,2017,"D",201703
"SANITATION",53,3,2017,"LSU",201703
"SANITATION",52,3,2017,"LSU",201703
"SANITATION",52,3,2017,"D",201703
"SANITATION",52,3,2017,"LSU",201703
"SANITATION",52,3,2017,"W",201703
"SANITATION",2,3,2017,"LSU",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",0,3,2017,"W",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",51,3,2017,"LSU",201703
"BLIGHT",477,3,2017,"N",201703
"BLIGHT",477,3,2017,"N",201703
"SANITATION",51,3,2017,"W",201703
"SANITATION",51,3,2017,"N",201703
"SANITATION",0,3,2017,"LSU",201703
"SANITATION",51,3,2017,"W",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",0,3,2017,"W",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",0,3,2017,"W",201703
"SANITATION",51,3,2017,"N",201703
"SANITATION",51,3,2017,"N",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",26,3,2017,"W",201703
"SANITATION",51,3,2017,"W",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",52,3,2017,"D",201703
"SANITATION",52,3,2017,"D",201703
"SANITATION",52,3,2017,"LSU",201703
"SANITATION",52,3,2017,"D",201703
"SANITATION",23,3,2017,"LSU",201703
"BLIGHT",479,3,2017,"N",201703
"SANITATION",52,3,2017,"D",201703
"SANITATION",52,3,2017,"W",201703
"SANITATION",52,3,2017,"W",201703
"SANITATION",51,3,2017,"LSU",201703
"BLIGHT",475,3,2017,"N",201703
"SANITATION",1,3,2017,"D",201703
"SANITATION",51,3,2017,"W",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"W",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",26,3,2017,"W",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",50,3,2017,"LSU",201703
"SANITATION",21,3,2017,"LSU",201703
"SANITATION",50,3,2017,"N",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",188,3,2017,"W",201703
"SANITATION",50,3,2017,"W",201703
"BLIGHT",18,3,2017,"W",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"LSU",201703
"SANITATION",50,3,2017,"N",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",50,3,2017,"LSU",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"D",201703
"SANITATION",51,3,2017,"N",201703
"SANITATION",51,3,2017,"LSU",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",8,3,2017,"N",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"N",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"LSU",201703
"SANITATION",50,3,2017,"W",201703
"SANITATION",49,3,2017,"N",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"N",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",24,3,2017,"N",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"N",201703
"SANITATION",49,3,2017,"LSU",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"LSU",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"LSU",201703
"SANITATION",49,3,2017,"LSU",201703
"BLIGHT",32,3,2017,"W",201703
"GROUNDS",11,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",50,3,2017,"D",201703
"GROUNDS",474,3,2017,"D",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"D",201703
"SANITATION",50,3,2017,"N",201703
"SANITATION",20,3,2017,"LSU",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"N",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"D",201703
"BLIGHT",553,3,2017,"N",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"D",201703
"GROUNDS",108,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"LSU",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"N",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"LSU",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"D",201703
"SANITATION",49,3,2017,"W",201703
"SANITATION",49,3,2017,"LSU",201703
"SANITATION",48,3,2017,"D",201703
"GROUNDS",13,3,2017,"W",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"LSU",201703
"SANITATION",48,3,2017,"N",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"W",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",48,3,2017,"D",201703
"SANITATION",46,3,2017,"LSU",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"LSU",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"N",201703
"SANITATION",45,3,2017,"N",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"N",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"LSU",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"D",201703
"GROUNDS",3,3,2017,"W",201703
"SANITATION",45,3,2017,"LSU",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",46,3,2017,"N",201703
"SANITATION",46,3,2017,"N",201703
"SANITATION",14,3,2017,"D",201703
"GROUNDS",470,3,2017,"D",201703
"SANITATION",46,3,2017,"LSU",201703
"SANITATION",46,3,2017,"LSU",201703
"SANITATION",46,3,2017,"W",201703
"SANITATION",46,3,2017,"D",201703
"SANITATION",16,3,2017,"LSU",201703
"SANITATION",340,3,2017,"D",201703
"SANITATION",46,3,2017,"D",201703
"SANITATION",46,3,2017,"LSU",201703
"SANITATION",46,3,2017,"D",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"LSU",201703
"SANITATION",44,3,2017,"LSU",201703
"SANITATION",44,3,2017,"LSU",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"LSU",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"LSU",201703
"SANITATION",44,3,2017,"LSU",201703
"SANITATION",44,3,2017,"N",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"N",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"N",201703
"SANITATION",44,3,2017,"LSU",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"N",201703
"SANITATION",45,3,2017,"LSU",201703
"BLIGHT",210,3,2017,"W",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"LSU",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"W",201703
"SANITATION",45,3,2017,"W",201703
"BLIGHT",209,3,2017,"W",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",45,3,2017,"D",201703
"SANITATION",43,3,2017,"LSU",201703
"SANITATION",43,3,2017,"LSU",201703
"SANITATION",43,3,2017,"W",201703
"SANITATION",43,3,2017,"D",201703
"SANITATION",43,3,2017,"N",201703
"SANITATION",43,3,2017,"D",201703
"BLIGHT",123,3,2017,"W",201703
"BLIGHT",472,3,2017,"W",201703
"SANITATION",43,3,2017,"D",201703
"SANITATION",43,3,2017,"LSU",201703
"SANITATION",43,3,2017,"W",201703
"SANITATION",43,3,2017,"D",201703
"SANITATION",43,3,2017,"W",201703
"SANITATION",14,3,2017,"LSU",201703
"SANITATION",43,3,2017,"D",201703
"SANITATION",43,3,2017,"D",201703
"BLIGHT",37,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"N",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"BLIGHT",472,3,2017,"W",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"D",201703
"SANITATION",44,3,2017,"N",201703
"SANITATION",44,3,2017,"W",201703
"SANITATION",43,3,2017,"N",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"N",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"N",201703
"SANITATION",42,3,2017,"W",201703
"BLIGHT",59,3,2017,"W",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",43,3,2017,"W",201703
"SANITATION",43,3,2017,"N",201703
"SANITATION",43,3,2017,"D",201703
"SANITATION",43,3,2017,"W",201703
"SANITATION",43,3,2017,"D",201703
"SANITATION",43,3,2017,"D",201703
"SANITATION",41,3,2017,"D",201703
"SANITATION",41,3,2017,"W",201703
"SANITATION",41,3,2017,"LSU",201703
"SANITATION",41,3,2017,"D",201703
"SANITATION",41,3,2017,"N",201703
"SANITATION",41,3,2017,"N",201703
"SANITATION",41,3,2017,"W",201703
"SANITATION",41,3,2017,"N",201703
"SANITATION",41,3,2017,"W",201703
"SANITATION",41,3,2017,"W",201703
"SANITATION",41,3,2017,"D",201703
"SANITATION",41,3,2017,"LSU",201703
"SANITATION",41,3,2017,"D",201703
"SANITATION",41,3,2017,"W",201703
"SANITATION",41,3,2017,"W",201703
"SANITATION",41,3,2017,"W",201703
"SANITATION",41,3,2017,"N",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"LSU",201703
"SANITATION",42,3,2017,"N",201703
"SANITATION",42,3,2017,"N",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",12,3,2017,"LSU",201703
"SANITATION",42,3,2017,"LSU",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"W",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",42,3,2017,"D",201703
"SANITATION",40,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",15,3,2017,"D",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",2,3,2017,"W",201703
"SANITATION",38,3,2017,"LSU",201703
"SANITATION",38,3,2017,"N",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"LSU",201703
"SANITATION",38,3,2017,"N",201703
"SANITATION",27,3,2017,"D",201703
"SANITATION",15,3,2017,"D",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"LSU",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",6,3,2017,"D",201703
"SANITATION",27,3,2017,"N",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",27,3,2017,"W",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",38,3,2017,"N",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",27,3,2017,"D",201703
"SANITATION",39,3,2017,"W",201703
"SANITATION",28,3,2017,"D",201703
"SANITATION",39,3,2017,"N",201703
"BLIGHT",203,3,2017,"W",201703
"SANITATION",27,3,2017,"D",201703
"SANITATION",39,3,2017,"D",201703
"SANITATION",7,3,2017,"D",201703
"SANITATION",7,3,2017,"D",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"LSU",201703
"BLIGHT",27,3,2017,"W",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",15,3,2017,"N",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"LSU",201703
"BLIGHT",0,3,2017,"W",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"LSU",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"BLIGHT",466,3,2017,"W",201703
"SANITATION",38,3,2017,"N",201703
"SANITATION",38,3,2017,"D",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"W",201703
"SANITATION",38,3,2017,"LSU",201703
"BLIGHT",462,3,2017,"N",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",36,3,2017,"LSU",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"LSU",201703
"SANITATION",36,3,2017,"W",201703
"BLIGHT",53,3,2017,"W",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",36,3,2017,"W",201703
"GROUNDS",109,3,2017,"W",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",25,3,2017,"LSU",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",0,3,2017,"N",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"LSU",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"W",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",37,3,2017,"D",201703
"SANITATION",37,3,2017,"N",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"N",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"N",201703
"SANITATION",35,3,2017,"LSU",201703
"SANITATION",35,3,2017,"N",201703
"BLIGHT",62,3,2017,"W",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"W",201703
"BLIGHT",62,3,2017,"W",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"LSU",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"N",201703
"SANITATION",35,3,2017,"N",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"W",201703
"GROUNDS",14,3,2017,"W",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"LSU",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"N",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"N",201703
"GROUNDS",199,3,2017,"W",201703
"GROUNDS",68,3,2017,"W",201703
"SANITATION",36,3,2017,"LSU",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"N",201703
"BLIGHT",34,3,2017,"W",201703
"BLIGHT",82,3,2017,"W",201703
"BLIGHT",1,3,2017,"W",201703
"BLIGHT",458,3,2017,"W",201703
"SANITATION",36,3,2017,"W",201703
"SANITATION",36,3,2017,"D",201703
"SANITATION",34,3,2017,"LSU",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",34,3,2017,"LSU",201703
"SANITATION",34,3,2017,"LSU",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"N",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"W",201703
"GROUNDS",27,3,2017,"W",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"BLIGHT",114,3,2017,"W",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",34,3,2017,"LSU",201703
"SANITATION",34,3,2017,"D",201703
"SANITATION",34,3,2017,"D",201703
"GROUNDS",459,3,2017,"N",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",35,3,2017,"LSU",201703
"SANITATION",35,3,2017,"LSU",201703
"BLIGHT",468,3,2017,"D",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"D",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",35,3,2017,"N",201703
"SANITATION",35,3,2017,"W",201703
"SANITATION",34,3,2017,"W",201703
"SANITATION",33,3,2017,"D",201703
"BLIGHT",25,3,2017,"W",201703
"SANITATION",32,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"N",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"N",201703
"SANITATION",31,3,2017,"D",201703
"BLIGHT",458,3,2017,"N",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"N",201703
"SANITATION",31,3,2017,"LSU",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"LSU",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"N",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"LSU",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"W",201703
"BLIGHT",461,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"W",201703
"SANITATION",31,3,2017,"D",201703
"SANITATION",31,3,2017,"D",201703
